,date,project,relative_interest
14411,2019-01-01,django,62.0
14412,2019-01-01,botan,5.0
14413,2019-01-01,pytest,39.0
14414,2019-01-01,struts,8.0
14415,2019-01-01,testng,85.0
14416,2019-01-01,Resteasy,35.0
14417,2019-01-01,cppcms,32.0
14418,2019-01-01,mahout,4.0
14419,2019-01-01,cxf,26.0
14420,2019-01-01,googletest,119.0
14421,2019-01-01,minitest,52.0
14422,2019-01-01,qunit,17.0
14423,2019-01-01,spring-framework,47.0
14424,2019-01-01,test-unit,71.0
14425,2019-01-01,express,18.0
14426,2019-01-01,pandas,43.0
14427,2019-01-01,rspec,64.0
14428,2019-01-01,statsample,7.0
14429,2019-01-01,wt,29.0
14430,2019-01-01,Catch2,15.0
14431,2019-01-01,backbone,15.0
14432,2019-01-01,brakeman,7.0
14433,2019-01-01,d3,24.0
14434,2019-01-01,flask,54.0
14435,2019-01-01,grape,47.0
14436,2019-01-01,libtomcrypt,0.0
14437,2019-01-01,moa,30.0
14438,2019-01-01,sciruby,0.0
14439,2019-01-01,sorcery,16.0
14440,2019-01-01,spark,75.0
14441,2019-01-01,zaproxy,3.0
14442,2019-01-01,brain.js,6.0
14443,2019-01-01,jstat,17.0
14444,2019-01-01,nmatrix,0.0
14445,2019-01-01,node js,117.0
14446,2019-01-01,orange3,3.0
14447,2019-01-01,playframework,37.0
14448,2019-01-01,pytorch,30.0
14449,2019-01-01,roda,31.0
14450,2019-01-01,tensorflow ruby,5.0
14451,2019-01-01,web2py,18.0
14452,2019-01-01,eve,40.0
14453,2019-01-01,bouncy castle,31.0
14454,2019-01-01,cpprestsdk,92.0
14455,2019-01-01,helmet,51.0
14456,2019-01-01,koa,21.0
14457,2019-01-01,react,53.0
14458,2019-01-01,restbed,39.0
14459,2019-01-01,Chart.js,145.0
14460,2019-01-01,cypress,19.0
14461,2019-01-01,dask,44.0
14462,2019-01-01,h2o-3,42.0
14463,2019-01-01,hanami,7.0
14464,2019-01-01,jest,56.0
14465,2019-01-01,synaptic,9.0
14466,2019-01-01,jsrsasign,3.0
14467,2019-01-01,junit5,87.0
14468,2019-01-01,nsp,31.0
14469,2019-01-01,pistache,23.0
14470,2019-01-01,tensorflow,79.0
14471,2019-01-01,vue,226.0
14472,2019-01-01,weka 3.8,0.0
14473,2019-01-01,cppunit,2.0
14474,2019-01-01,tfjs,2.0
14475,2019-01-01,fastapi,0.0
14476,2019-01-01,deeplearning4j,3.0
14477,2019-01-01,faces,46.0
14478,2019-01-01,owasp java,10.0
14479,2019-01-01,armadillo code,36.0
14480,2019-02-01,mlpack,10.0
14481,2019-02-01,robotframework,163.0
14482,2019-02-01,openssl,37.0
14483,2019-02-01,ITK,16.0
14484,2019-02-01,junit4,58.0
14485,2019-02-01,struts1,24.0
14486,2019-02-01,PyTables,11.0
14487,2019-02-01,pycrypto,76.0
14488,2019-02-01,paramiko,97.0
14489,2019-02-01,rails,53.0
14490,2019-02-01,camping,29.0
14491,2019-02-01,django,64.0
14492,2019-02-01,botan,7.0
14493,2019-02-01,pytest,41.0
14494,2019-02-01,struts,8.0
14495,2019-02-01,testng,99.0
14496,2019-02-01,Resteasy,42.0
14497,2019-02-01,cppcms,34.0
14498,2019-02-01,mahout,8.0
14499,2019-02-01,cxf,30.0
14500,2019-02-01,googletest,117.0
14501,2019-02-01,minitest,64.0
14502,2019-02-01,qunit,19.0
14503,2019-02-01,spring-framework,56.0
14504,2019-02-01,test-unit,82.0
14505,2019-02-01,express,19.0
14506,2019-02-01,pandas,47.0
14507,2019-02-01,rspec,75.0
14508,2019-02-01,statsample,0.0
14509,2019-02-01,wt,28.0
14510,2019-02-01,Catch2,28.0
14511,2019-02-01,backbone,16.0
14512,2019-02-01,brakeman,4.0
14513,2019-02-01,d3,24.0
14514,2019-02-01,flask,56.0
14515,2019-02-01,grape,45.0
14516,2019-02-01,libtomcrypt,3.0
14517,2019-02-01,moa,27.0
14518,2019-02-01,sciruby,0.0
14519,2019-02-01,sorcery,16.0
14520,2019-02-01,spark,77.0
14521,2019-02-01,zaproxy,2.0
14522,2019-02-01,brain.js,3.0
14523,2019-02-01,jstat,16.0
14524,2019-02-01,nmatrix,0.0
14525,2019-02-01,node js,119.0
14526,2019-02-01,orange3,4.0
14527,2019-02-01,playframework,34.0
14528,2019-02-01,pytorch,31.0
14529,2019-02-01,roda,32.0
14530,2019-02-01,tensorflow ruby,2.0
14531,2019-02-01,web2py,18.0
14532,2019-02-01,eve,29.0
14533,2019-02-01,bouncy castle,40.0
14534,2019-02-01,cpprestsdk,77.0
14535,2019-02-01,helmet,52.0
14536,2019-02-01,koa,21.0
14537,2019-02-01,react,52.0
14538,2019-02-01,restbed,33.0
14539,2019-02-01,Chart.js,157.0
14540,2019-02-01,cypress,21.0
14541,2019-02-01,dask,43.0
14542,2019-02-01,h2o-3,42.0
14543,2019-02-01,hanami,6.0
14544,2019-02-01,jest,56.0
14545,2019-02-01,synaptic,10.0
14546,2019-02-01,jsrsasign,0.0
14547,2019-02-01,junit5,103.0
14548,2019-02-01,nsp,30.0
14549,2019-02-01,pistache,19.0
14550,2019-02-01,tensorflow,77.0
14551,2019-02-01,vue,249.0
14552,2019-02-01,weka 3.8,0.0
14553,2019-02-01,cppunit,2.0
14554,2019-02-01,tfjs,3.0
14555,2019-02-01,fastapi,0.0
14556,2019-02-01,deeplearning4j,2.0
14557,2019-02-01,faces,50.0
14558,2019-02-01,owasp java,12.0
14559,2019-02-01,armadillo code,35.0
14560,2019-03-01,mlpack,8.0
14561,2019-03-01,robotframework,141.0
14562,2019-03-01,openssl,35.0
14563,2019-03-01,ITK,14.0
14564,2019-03-01,junit4,55.0
14565,2019-03-01,struts1,28.0
14566,2019-03-01,PyTables,7.0
14567,2019-03-01,pycrypto,66.0
14568,2019-03-01,paramiko,92.0
14569,2019-03-01,rails,60.0
14570,2019-03-01,camping,33.0
14571,2019-03-01,django,68.0
14572,2019-03-01,botan,6.0
14573,2019-03-01,pytest,48.0
14574,2019-03-01,struts,8.0
14575,2019-03-01,testng,94.0
14576,2019-03-01,Resteasy,50.0
14577,2019-03-01,cppcms,34.0
14578,2019-03-01,mahout,11.0
14579,2019-03-01,cxf,24.0
14580,2019-03-01,googletest,120.0
14581,2019-03-01,minitest,53.0
14582,2019-03-01,qunit,15.0
14583,2019-03-01,spring-framework,53.0
14584,2019-03-01,test-unit,86.0
14585,2019-03-01,express,18.0
14586,2019-03-01,pandas,51.0
14587,2019-03-01,rspec,69.0
14588,2019-03-01,statsample,0.0
14589,2019-03-01,wt,28.0
14590,2019-03-01,Catch2,15.0
14591,2019-03-01,backbone,16.0
14592,2019-03-01,brakeman,10.0
14593,2019-03-01,d3,25.0
14594,2019-03-01,flask,61.0
14595,2019-03-01,grape,54.0
14596,2019-03-01,libtomcrypt,6.0
14597,2019-03-01,moa,28.0
14598,2019-03-01,sciruby,0.0
14599,2019-03-01,sorcery,15.0
14600,2019-03-01,spark,80.0
14601,2019-03-01,zaproxy,5.0
14602,2019-03-01,brain.js,6.0
14603,2019-03-01,jstat,15.0
14604,2019-03-01,nmatrix,0.0
14605,2019-03-01,node js,123.0
14606,2019-03-01,orange3,3.0
14607,2019-03-01,playframework,38.0
14608,2019-03-01,pytorch,36.0
14609,2019-03-01,roda,32.0
14610,2019-03-01,tensorflow ruby,2.0
14611,2019-03-01,web2py,18.0
14612,2019-03-01,eve,24.0
14613,2019-03-01,bouncy castle,36.0
14614,2019-03-01,cpprestsdk,91.0
14615,2019-03-01,helmet,53.0
14616,2019-03-01,koa,22.0
14617,2019-03-01,react,52.0
14618,2019-03-01,restbed,37.0
14619,2019-03-01,Chart.js,164.0
14620,2019-03-01,cypress,20.0
14621,2019-03-01,dask,46.0
14622,2019-03-01,h2o-3,44.0
14623,2019-03-01,hanami,18.0
14624,2019-03-01,jest,53.0
14625,2019-03-01,synaptic,10.0
14626,2019-03-01,jsrsasign,3.0
14627,2019-03-01,junit5,106.0
14628,2019-03-01,nsp,41.0
14629,2019-03-01,pistache,24.0
14630,2019-03-01,tensorflow,85.0
14631,2019-03-01,vue,248.0
14632,2019-03-01,weka 3.8,0.0
14633,2019-03-01,cppunit,2.0
14634,2019-03-01,tfjs,3.0
14635,2019-03-01,fastapi,1.0
14636,2019-03-01,deeplearning4j,6.0
14637,2019-03-01,faces,46.0
14638,2019-03-01,owasp java,11.0
14639,2019-03-01,armadillo code,35.0
14640,2019-04-01,mlpack,12.0
14641,2019-04-01,robotframework,168.0
14642,2019-04-01,openssl,35.0
14643,2019-04-01,ITK,19.0
14644,2019-04-01,junit4,49.0
14645,2019-04-01,struts1,27.0
14646,2019-04-01,PyTables,13.0
14647,2019-04-01,pycrypto,70.0
14648,2019-04-01,paramiko,96.0
14649,2019-04-01,rails,59.0
14650,2019-04-01,camping,43.0
14651,2019-04-01,django,65.0
14652,2019-04-01,botan,6.0
14653,2019-04-01,pytest,47.0
14654,2019-04-01,struts,10.0
14655,2019-04-01,testng,99.0
14656,2019-04-01,Resteasy,39.0
14657,2019-04-01,cppcms,37.0
14658,2019-04-01,mahout,9.0
14659,2019-04-01,cxf,25.0
14660,2019-04-01,googletest,113.0
14661,2019-04-01,minitest,53.0
14662,2019-04-01,qunit,24.0
14663,2019-04-01,spring-framework,50.0
14664,2019-04-01,test-unit,86.0
14665,2019-04-01,express,18.0
14666,2019-04-01,pandas,55.0
14667,2019-04-01,rspec,73.0
14668,2019-04-01,statsample,0.0
14669,2019-04-01,wt,26.0
14670,2019-04-01,Catch2,21.0
14671,2019-04-01,backbone,16.0
14672,2019-04-01,brakeman,5.0
14673,2019-04-01,d3,21.0
14674,2019-04-01,flask,64.0
14675,2019-04-01,grape,50.0
14676,2019-04-01,libtomcrypt,2.0
14677,2019-04-01,moa,31.0
14678,2019-04-01,sciruby,0.0
14679,2019-04-01,sorcery,16.0
14680,2019-04-01,spark,80.0
14681,2019-04-01,zaproxy,4.0
14682,2019-04-01,brain.js,4.0
14683,2019-04-01,jstat,15.0
14684,2019-04-01,nmatrix,0.0
14685,2019-04-01,node js,122.0
14686,2019-04-01,orange3,0.0
14687,2019-04-01,playframework,39.0
14688,2019-04-01,pytorch,37.0
14689,2019-04-01,roda,32.0
14690,2019-04-01,tensorflow ruby,3.0
14691,2019-04-01,web2py,19.0
14692,2019-04-01,eve,26.0
14693,2019-04-01,bouncy castle,43.0
14694,2019-04-01,cpprestsdk,92.0
14695,2019-04-01,helmet,51.0
14696,2019-04-01,koa,21.0
14697,2019-04-01,react,55.0
14698,2019-04-01,restbed,36.0
14699,2019-04-01,Chart.js,157.0
14700,2019-04-01,cypress,21.0
14701,2019-04-01,dask,48.0
14702,2019-04-01,h2o-3,40.0
14703,2019-04-01,hanami,18.0
14704,2019-04-01,jest,47.0
14705,2019-04-01,synaptic,8.0
14706,2019-04-01,jsrsasign,0.0
14707,2019-04-01,junit5,107.0
14708,2019-04-01,nsp,35.0
14709,2019-04-01,pistache,20.0
14710,2019-04-01,tensorflow,86.0
14711,2019-04-01,vue,246.0
14712,2019-04-01,weka 3.8,5.0
14713,2019-04-01,cppunit,1.0
14714,2019-04-01,tfjs,7.0
14715,2019-04-01,fastapi,1.0
14716,2019-04-01,deeplearning4j,3.0
14717,2019-04-01,faces,43.0
14718,2019-04-01,owasp java,7.0
14719,2019-04-01,armadillo code,40.0
14720,2019-05-01,mlpack,7.0
14721,2019-05-01,robotframework,162.0
14722,2019-05-01,openssl,37.0
14723,2019-05-01,ITK,15.0
14724,2019-05-01,junit4,49.0
14725,2019-05-01,struts1,24.0
14726,2019-05-01,PyTables,12.0
14727,2019-05-01,pycrypto,68.0
14728,2019-05-01,paramiko,88.0
14729,2019-05-01,rails,51.0
14730,2019-05-01,camping,43.0
14731,2019-05-01,django,62.0
14732,2019-05-01,botan,6.0
14733,2019-05-01,pytest,47.0
14734,2019-05-01,struts,8.0
14735,2019-05-01,testng,90.0
14736,2019-05-01,Resteasy,38.0
14737,2019-05-01,cppcms,30.0
14738,2019-05-01,mahout,4.0
14739,2019-05-01,cxf,24.0
14740,2019-05-01,googletest,111.0
14741,2019-05-01,minitest,47.0
14742,2019-05-01,qunit,15.0
14743,2019-05-01,spring-framework,47.0
14744,2019-05-01,test-unit,79.0
14745,2019-05-01,express,18.0
14746,2019-05-01,pandas,48.0
14747,2019-05-01,rspec,63.0
14748,2019-05-01,statsample,0.0
14749,2019-05-01,wt,25.0
14750,2019-05-01,Catch2,22.0
14751,2019-05-01,backbone,14.0
14752,2019-05-01,brakeman,0.0
14753,2019-05-01,d3,22.0
14754,2019-05-01,flask,58.0
14755,2019-05-01,grape,45.0
14756,2019-05-01,libtomcrypt,0.0
14757,2019-05-01,moa,29.0
14758,2019-05-01,sciruby,0.0
14759,2019-05-01,sorcery,24.0
14760,2019-05-01,spark,81.0
14761,2019-05-01,zaproxy,4.0
14762,2019-05-01,brain.js,7.0
14763,2019-05-01,jstat,14.0
14764,2019-05-01,nmatrix,1.0
14765,2019-05-01,node js,110.0
14766,2019-05-01,orange3,1.0
14767,2019-05-01,playframework,38.0
14768,2019-05-01,pytorch,34.0
14769,2019-05-01,roda,30.0
14770,2019-05-01,tensorflow ruby,0.0
14771,2019-05-01,web2py,17.0
14772,2019-05-01,eve,26.0
14773,2019-05-01,bouncy castle,38.0
14774,2019-05-01,cpprestsdk,73.0
14775,2019-05-01,helmet,47.0
14776,2019-05-01,koa,21.0
14777,2019-05-01,react,52.0
14778,2019-05-01,restbed,31.0
14779,2019-05-01,Chart.js,165.0
14780,2019-05-01,cypress,21.0
14781,2019-05-01,dask,46.0
14782,2019-05-01,h2o-3,40.0
14783,2019-05-01,hanami,11.0
14784,2019-05-01,jest,48.0
14785,2019-05-01,synaptic,8.0
14786,2019-05-01,jsrsasign,0.0
14787,2019-05-01,junit5,99.0
14788,2019-05-01,nsp,29.0
14789,2019-05-01,pistache,23.0
14790,2019-05-01,tensorflow,80.0
14791,2019-05-01,vue,237.0
14792,2019-05-01,weka 3.8,0.0
14793,2019-05-01,cppunit,1.0
14794,2019-05-01,tfjs,0.0
14795,2019-05-01,fastapi,2.0
14796,2019-05-01,deeplearning4j,5.0
14797,2019-05-01,faces,43.0
14798,2019-05-01,owasp java,9.0
14799,2019-05-01,armadillo code,34.0
14800,2019-06-01,mlpack,2.0
14801,2019-06-01,robotframework,167.0
14802,2019-06-01,openssl,30.0
14803,2019-06-01,ITK,16.0
14804,2019-06-01,junit4,47.0
14805,2019-06-01,struts1,19.0
14806,2019-06-01,PyTables,9.0
14807,2019-06-01,pycrypto,63.0
14808,2019-06-01,paramiko,96.0
14809,2019-06-01,rails,58.0
14810,2019-06-01,camping,57.0
14811,2019-06-01,django,70.0
14812,2019-06-01,botan,8.0
14813,2019-06-01,pytest,47.0
14814,2019-06-01,struts,8.0
14815,2019-06-01,testng,91.0
14816,2019-06-01,Resteasy,41.0
14817,2019-06-01,cppcms,33.0
14818,2019-06-01,mahout,5.0
14819,2019-06-01,cxf,26.0
14820,2019-06-01,googletest,116.0
14821,2019-06-01,minitest,42.0
14822,2019-06-01,qunit,16.0
14823,2019-06-01,spring-framework,49.0
14824,2019-06-01,test-unit,76.0
14825,2019-06-01,express,18.0
14826,2019-06-01,pandas,54.0
14827,2019-06-01,rspec,68.0
14828,2019-06-01,statsample,0.0
14829,2019-06-01,wt,24.0
14830,2019-06-01,Catch2,26.0
14831,2019-06-01,backbone,15.0
14832,2019-06-01,brakeman,9.0
14833,2019-06-01,d3,20.0
14834,2019-06-01,flask,63.0
14835,2019-06-01,grape,40.0
14836,2019-06-01,libtomcrypt,4.0
14837,2019-06-01,moa,26.0
14838,2019-06-01,sciruby,0.0
14839,2019-06-01,sorcery,20.0
14840,2019-06-01,spark,76.0
14841,2019-06-01,zaproxy,4.0
14842,2019-06-01,brain.js,5.0
14843,2019-06-01,jstat,16.0
14844,2019-06-01,nmatrix,1.0
14845,2019-06-01,node js,113.0
14846,2019-06-01,orange3,0.0
14847,2019-06-01,playframework,37.0
14848,2019-06-01,pytorch,36.0
14849,2019-06-01,roda,32.0
14850,2019-06-01,tensorflow ruby,2.0
14851,2019-06-01,web2py,24.0
14852,2019-06-01,eve,28.0
14853,2019-06-01,bouncy castle,31.0
14854,2019-06-01,cpprestsdk,80.0
14855,2019-06-01,helmet,54.0
14856,2019-06-01,koa,22.0
14857,2019-06-01,react,52.0
14858,2019-06-01,restbed,32.0
14859,2019-06-01,Chart.js,164.0
14860,2019-06-01,cypress,25.0
14861,2019-06-01,dask,54.0
14862,2019-06-01,h2o-3,34.0
14863,2019-06-01,hanami,4.0
14864,2019-06-01,jest,47.0
14865,2019-06-01,synaptic,8.0
14866,2019-06-01,jsrsasign,2.0
14867,2019-06-01,junit5,109.0
14868,2019-06-01,nsp,35.0
14869,2019-06-01,pistache,14.0
14870,2019-06-01,tensorflow,80.0
14871,2019-06-01,vue,248.0
14872,2019-06-01,weka 3.8,0.0
14873,2019-06-01,cppunit,2.0
14874,2019-06-01,tfjs,3.0
14875,2019-06-01,fastapi,2.0
14876,2019-06-01,deeplearning4j,5.0
14877,2019-06-01,faces,38.0
14878,2019-06-01,owasp java,9.0
14879,2019-06-01,armadillo code,38.0
14880,2019-07-01,mlpack,5.0
14881,2019-07-01,robotframework,161.0
14882,2019-07-01,openssl,35.0
14883,2019-07-01,ITK,17.0
14884,2019-07-01,junit4,47.0
14885,2019-07-01,struts1,40.0
14886,2019-07-01,PyTables,7.0
14887,2019-07-01,pycrypto,64.0
14888,2019-07-01,paramiko,99.0
14889,2019-07-01,rails,57.0
14890,2019-07-01,camping,65.0
14891,2019-07-01,django,67.0
14892,2019-07-01,botan,6.0
14893,2019-07-01,pytest,47.0
14894,2019-07-01,struts,8.0
14895,2019-07-01,testng,93.0
14896,2019-07-01,Resteasy,35.0
14897,2019-07-01,cppcms,31.0
14898,2019-07-01,mahout,8.0
14899,2019-07-01,cxf,23.0
14900,2019-07-01,googletest,96.0
14901,2019-07-01,minitest,40.0
14902,2019-07-01,qunit,14.0
14903,2019-07-01,spring-framework,45.0
14904,2019-07-01,test-unit,75.0
14905,2019-07-01,express,17.0
14906,2019-07-01,pandas,57.0
14907,2019-07-01,rspec,75.0
14908,2019-07-01,statsample,0.0
14909,2019-07-01,wt,26.0
14910,2019-07-01,Catch2,28.0
14911,2019-07-01,backbone,14.0
14912,2019-07-01,brakeman,9.0
14913,2019-07-01,d3,18.0
14914,2019-07-01,flask,65.0
14915,2019-07-01,grape,44.0
14916,2019-07-01,libtomcrypt,1.0
14917,2019-07-01,moa,27.0
14918,2019-07-01,sciruby,0.0
14919,2019-07-01,sorcery,22.0
14920,2019-07-01,spark,65.0
14921,2019-07-01,zaproxy,2.0
14922,2019-07-01,brain.js,6.0
14923,2019-07-01,jstat,17.0
14924,2019-07-01,nmatrix,0.0
14925,2019-07-01,node js,119.0
14926,2019-07-01,orange3,0.0
14927,2019-07-01,playframework,33.0
14928,2019-07-01,pytorch,38.0
14929,2019-07-01,roda,30.0
14930,2019-07-01,tensorflow ruby,0.0
14931,2019-07-01,web2py,15.0
14932,2019-07-01,eve,22.0
14933,2019-07-01,bouncy castle,33.0
14934,2019-07-01,cpprestsdk,78.0
14935,2019-07-01,helmet,53.0
14936,2019-07-01,koa,22.0
14937,2019-07-01,react,57.0
14938,2019-07-01,restbed,30.0
14939,2019-07-01,Chart.js,164.0
14940,2019-07-01,cypress,23.0
14941,2019-07-01,dask,52.0
14942,2019-07-01,h2o-3,39.0
14943,2019-07-01,hanami,7.0
14944,2019-07-01,jest,40.0
14945,2019-07-01,synaptic,8.0
14946,2019-07-01,jsrsasign,0.0
14947,2019-07-01,junit5,106.0
14948,2019-07-01,nsp,35.0
14949,2019-07-01,pistache,18.0
14950,2019-07-01,tensorflow,80.0
14951,2019-07-01,vue,238.0
14952,2019-07-01,weka 3.8,0.0
14953,2019-07-01,cppunit,1.0
14954,2019-07-01,tfjs,3.0
14955,2019-07-01,fastapi,2.0
14956,2019-07-01,deeplearning4j,4.0
14957,2019-07-01,faces,36.0
14958,2019-07-01,owasp java,9.0
14959,2019-07-01,armadillo code,32.0
14960,2019-08-01,mlpack,10.0
14961,2019-08-01,robotframework,154.0
14962,2019-08-01,openssl,35.0
14963,2019-08-01,ITK,15.0
14964,2019-08-01,junit4,52.0
14965,2019-08-01,struts1,20.0
14966,2019-08-01,PyTables,6.0
14967,2019-08-01,pycrypto,58.0
14968,2019-08-01,paramiko,98.0
14969,2019-08-01,rails,58.0
14970,2019-08-01,camping,59.0
14971,2019-08-01,django,70.0
14972,2019-08-01,botan,9.0
14973,2019-08-01,pytest,51.0
14974,2019-08-01,struts,8.0
14975,2019-08-01,testng,95.0
14976,2019-08-01,Resteasy,38.0
14977,2019-08-01,cppcms,32.0
14978,2019-08-01,mahout,9.0
14979,2019-08-01,cxf,22.0
14980,2019-08-01,googletest,108.0
14981,2019-08-01,minitest,59.0
14982,2019-08-01,qunit,18.0
14983,2019-08-01,spring-framework,51.0
14984,2019-08-01,test-unit,78.0
14985,2019-08-01,express,19.0
14986,2019-08-01,pandas,54.0
14987,2019-08-01,rspec,72.0
14988,2019-08-01,statsample,0.0
14989,2019-08-01,wt,24.0
14990,2019-08-01,Catch2,24.0
14991,2019-08-01,backbone,15.0
14992,2019-08-01,brakeman,9.0
14993,2019-08-01,d3,21.0
14994,2019-08-01,flask,67.0
14995,2019-08-01,grape,46.0
14996,2019-08-01,libtomcrypt,1.0
14997,2019-08-01,moa,29.0
14998,2019-08-01,sciruby,1.0
14999,2019-08-01,sorcery,19.0
15000,2019-08-01,spark,73.0
15001,2019-08-01,zaproxy,1.0
15002,2019-08-01,brain.js,3.0
15003,2019-08-01,jstat,15.0
15004,2019-08-01,nmatrix,0.0
15005,2019-08-01,node js,111.0
15006,2019-08-01,orange3,3.0
15007,2019-08-01,playframework,34.0
15008,2019-08-01,pytorch,37.0
15009,2019-08-01,roda,33.0
15010,2019-08-01,tensorflow ruby,0.0
15011,2019-08-01,web2py,13.0
15012,2019-08-01,eve,23.0
15013,2019-08-01,bouncy castle,40.0
15014,2019-08-01,cpprestsdk,88.0
15015,2019-08-01,helmet,54.0
15016,2019-08-01,koa,21.0
15017,2019-08-01,react,62.0
15018,2019-08-01,restbed,33.0
15019,2019-08-01,Chart.js,174.0
15020,2019-08-01,cypress,23.0
15021,2019-08-01,dask,46.0
15022,2019-08-01,h2o-3,38.0
15023,2019-08-01,hanami,9.0
15024,2019-08-01,jest,44.0
15025,2019-08-01,synaptic,8.0
15026,2019-08-01,jsrsasign,0.0
15027,2019-08-01,junit5,111.0
15028,2019-08-01,nsp,45.0
15029,2019-08-01,pistache,19.0
15030,2019-08-01,tensorflow,75.0
15031,2019-08-01,vue,243.0
15032,2019-08-01,weka 3.8,0.0
15033,2019-08-01,cppunit,2.0
15034,2019-08-01,tfjs,8.0
15035,2019-08-01,fastapi,3.0
15036,2019-08-01,deeplearning4j,8.0
15037,2019-08-01,faces,37.0
15038,2019-08-01,owasp java,9.0
15039,2019-08-01,armadillo code,36.0
15040,2019-09-01,mlpack,4.0
15041,2019-09-01,robotframework,178.0
15042,2019-09-01,openssl,33.0
15043,2019-09-01,ITK,13.0
15044,2019-09-01,junit4,55.0
15045,2019-09-01,struts1,18.0
15046,2019-09-01,PyTables,7.0
15047,2019-09-01,pycrypto,70.0
15048,2019-09-01,paramiko,86.0
15049,2019-09-01,rails,58.0
15050,2019-09-01,camping,33.0
15051,2019-09-01,django,69.0
15052,2019-09-01,botan,7.0
15053,2019-09-01,pytest,50.0
15054,2019-09-01,struts,6.0
15055,2019-09-01,testng,95.0
15056,2019-09-01,Resteasy,31.0
15057,2019-09-01,cppcms,33.0
15058,2019-09-01,mahout,7.0
15059,2019-09-01,cxf,21.0
15060,2019-09-01,googletest,125.0
15061,2019-09-01,minitest,40.0
15062,2019-09-01,qunit,16.0
15063,2019-09-01,spring-framework,53.0
15064,2019-09-01,test-unit,74.0
15065,2019-09-01,express,18.0
15066,2019-09-01,pandas,55.0
15067,2019-09-01,rspec,68.0
15068,2019-09-01,statsample,0.0
15069,2019-09-01,wt,29.0
15070,2019-09-01,Catch2,27.0
15071,2019-09-01,backbone,14.0
15072,2019-09-01,brakeman,4.0
15073,2019-09-01,d3,20.0
15074,2019-09-01,flask,68.0
15075,2019-09-01,grape,42.0
15076,2019-09-01,libtomcrypt,0.0
15077,2019-09-01,moa,26.0
15078,2019-09-01,sciruby,0.0
15079,2019-09-01,sorcery,20.0
15080,2019-09-01,spark,85.0
15081,2019-09-01,zaproxy,3.0
15082,2019-09-01,brain.js,5.0
15083,2019-09-01,jstat,12.0
15084,2019-09-01,nmatrix,0.0
15085,2019-09-01,node js,118.0
15086,2019-09-01,orange3,3.0
15087,2019-09-01,playframework,28.0
15088,2019-09-01,pytorch,36.0
15089,2019-09-01,roda,31.0
15090,2019-09-01,tensorflow ruby,2.0
15091,2019-09-01,web2py,15.0
15092,2019-09-01,eve,24.0
15093,2019-09-01,bouncy castle,32.0
15094,2019-09-01,cpprestsdk,78.0
15095,2019-09-01,helmet,58.0
15096,2019-09-01,koa,19.0
15097,2019-09-01,react,58.0
15098,2019-09-01,restbed,37.0
15099,2019-09-01,Chart.js,163.0
15100,2019-09-01,cypress,23.0
15101,2019-09-01,dask,53.0
15102,2019-09-01,h2o-3,41.0
15103,2019-09-01,hanami,6.0
15104,2019-09-01,jest,55.0
15105,2019-09-01,synaptic,9.0
15106,2019-09-01,jsrsasign,0.0
15107,2019-09-01,junit5,110.0
15108,2019-09-01,nsp,60.0
15109,2019-09-01,pistache,15.0
15110,2019-09-01,tensorflow,72.0
15111,2019-09-01,vue,251.0
15112,2019-09-01,weka 3.8,2.0
15113,2019-09-01,cppunit,1.0
15114,2019-09-01,tfjs,0.0
15115,2019-09-01,fastapi,4.0
